InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month
565209,23028,DRAWER KNOB CRACKLE GLAZE BLUE,2,2011-09-01 16:59:00,1.65,15910.0,United Kingdom,3.3,2011-09
567675,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2011-09-21 15:54:00,4.95,15351.0,United Kingdom,29.700000000000003,2011-09
577297,23396,LE JARDIN BOTANIQUE CUSHION COVER,1,2011-11-18 12:48:00,3.75,14593.0,United Kingdom,3.75,2011-11
578935,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-27 12:52:00,2.08,15351.0,United Kingdom,2.08,2011-11
553908,23203,JUMBO BAG DOILEY PATTERNS,20,2011-05-19 18:28:00,2.08,18177.0,United Kingdom,41.6,2011-05
580434,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,2011-12-04 12:17:00,6.95,17114.0,United Kingdom,6.95,2011-12
558096,21794,CLASSIC FRENCH STYLE BASKET NATURAL,3,2011-06-26 13:24:00,3.95,15532.0,United Kingdom,11.850000000000001,2011-06
570856,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-10-12 15:01:00,0.85,13464.0,United Kingdom,10.2,2011-10
576062,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2011-11-13 15:30:00,0.65,12867.0,United Kingdom,5.2,2011-11
565971,23322,LARGE WHITE HEART OF WICKER,4,2011-09-08 11:27:00,2.95,13571.0,United Kingdom,11.8,2011-09
565456,22367,CHILDRENS APRON SPACEBOY DESIGN,2,2011-09-04 16:12:00,1.95,16629.0,United Kingdom,3.9,2011-09
567462,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,1,2011-09-20 12:35:00,1.25,14446.0,United Kingdom,1.25,2011-09
553607,23203,JUMBO BAG DOILEY PATTERNS,100,2011-05-18 10:47:00,1.79,16684.0,United Kingdom,179.0,2011-05
555810,22384,LUNCH BAG PINK POLKADOT,10,2011-06-07 11:39:00,1.65,17091.0,United Kingdom,16.5,2011-06
541604,22585,PACK OF 6 BIRDY GIFT TAGS,2,2011-01-19 17:23:00,1.25,14572.0,United Kingdom,2.5,2011-01
544037,20846,ZINC HEART LATTICE T-LIGHT HOLDER,12,2011-02-15 11:31:00,1.25,14961.0,United Kingdom,15.0,2011-02
570116,47591D,PINK FAIRY CAKE CHILDRENS APRON,2,2011-10-07 12:38:00,1.95,12856.0,United Kingdom,3.9,2011-10
538056,20752,BLUE POLKADOT WASHING UP GLOVES,1,2010-12-09 13:34:00,2.1,17198.0,United Kingdom,2.1,2010-12
548896,15044A,PINK PAPER PARASOL ,6,2011-04-04 16:21:00,2.95,13767.0,United Kingdom,17.700000000000003,2011-04
540687,21498,RED RETROSPOT WRAP ,25,2011-01-10 17:18:00,0.42,15867.0,United Kingdom,10.5,2011-01
579868,22077,6 RIBBONS RUSTIC CHARM,12,2011-11-30 16:43:00,1.95,15544.0,United Kingdom,23.4,2011-11
575870,22607,WOODEN ROUNDERS GARDEN SET ,3,2011-11-11 12:46:00,9.95,15557.0,United Kingdom,29.849999999999998,2011-11
554104,22583,PACK OF 6 HANDBAG GIFT BOXES,6,2011-05-22 14:03:00,2.55,12705.0,Germany,15.299999999999999,2011-05
564630,23334,IVORY WICKER HEART SMALL,48,2011-08-26 11:53:00,0.63,13644.0,United Kingdom,30.240000000000002,2011-08
577309,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-11-18 13:14:00,0.85,15933.0,United Kingdom,10.2,2011-11
575880,22435,SET OF 9 HEART SHAPED BALLOONS,12,2011-11-11 13:35:00,1.25,12726.0,France,15.0,2011-11
561906,22898,CHILDRENS APRON APPLES DESIGN,8,2011-08-01 10:03:00,1.95,12921.0,United Kingdom,15.6,2011-08
540647,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,24,2011-01-10 14:57:00,1.25,17406.0,United Kingdom,30.0,2011-01
541569,21915,RED  HARMONICA IN BOX ,12,2011-01-19 12:14:00,1.25,13520.0,Switzerland,15.0,2011-01
570255,23298,SPOTTY BUNTING,6,2011-10-10 09:41:00,4.95,17648.0,United Kingdom,29.700000000000003,2011-10
575041,23394,POSTE FRANCE CUSHION COVER,12,2011-11-08 12:01:00,3.75,17289.0,United Kingdom,45.0,2011-11
569839,20713,JUMBO BAG OWLS,300,2011-10-06 13:21:00,1.79,15769.0,United Kingdom,537.0,2011-10
552183,21174,POTTERING IN THE SHED METAL SIGN,1,2011-05-06 13:43:00,2.08,17604.0,United Kingdom,2.08,2011-05
571228,22804,CANDLEHOLDER PINK HANGING HEART,12,2011-10-14 14:00:00,2.95,15132.0,United Kingdom,35.400000000000006,2011-10
565751,22384,LUNCH BAG PINK POLKADOT,2,2011-09-06 12:56:00,1.65,16393.0,United Kingdom,3.3,2011-09
537215,21136,PAINTED METAL PEARS ASSORTED,8,2010-12-05 15:38:00,1.69,12747.0,United Kingdom,13.52,2010-12
546996,21694,SMALL REGAL  SILVER CANDLEPOT ,6,2011-03-18 13:27:00,2.95,17060.0,United Kingdom,17.700000000000003,2011-03
554858,21833,CAMOUFLAGE LED TORCH,24,2011-05-27 10:15:00,1.69,17042.0,United Kingdom,40.56,2011-05
562680,22634,CHILDS BREAKFAST SET SPACEBOY ,1,2011-08-08 13:46:00,9.95,17954.0,United Kingdom,9.95,2011-08
554617,23199,JUMBO BAG APPLES,2,2011-05-25 11:21:00,2.08,14593.0,United Kingdom,4.16,2011-05
543196,22814,CARD PARTY GAMES ,12,2011-02-04 12:29:00,0.42,13309.0,United Kingdom,5.04,2011-02
555542,21676,FLOWERS  STICKERS,12,2011-06-05 12:51:00,0.85,15108.0,European Community,10.2,2011-06
570498,23220,REINDEER HEART DECORATION GOLD,12,2011-10-11 09:10:00,0.83,16136.0,United Kingdom,9.959999999999999,2011-10
537683,21238,RED RETROSPOT CUP,8,2010-12-08 10:14:00,0.85,12921.0,United Kingdom,6.8,2010-12
567854,23389,SPACEBOY MINI BACKPACK,4,2011-09-22 13:37:00,4.15,14038.0,United Kingdom,16.6,2011-09
557274,23035,DRAWER KNOB CERAMIC IVORY,12,2011-06-19 11:44:00,1.45,14004.0,United Kingdom,17.4,2011-06
549722,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,24,2011-04-11 15:59:00,0.19,17236.0,United Kingdom,4.5600000000000005,2011-04
569669,47504K,ENGLISH ROSE GARDEN SECATEURS,1,2011-10-05 13:47:00,0.79,14730.0,United Kingdom,0.79,2011-10
577341,23326,HANGING MINI COLOURED BOTTLES,48,2011-11-18 15:00:00,0.63,16279.0,United Kingdom,30.240000000000002,2011-11
570374,23109,PACK OF SIX LED TEA LIGHTS,6,2011-10-10 12:34:00,2.89,14719.0,United Kingdom,17.34,2011-10
572292,22866,HAND WARMER SCOTTY DOG DESIGN,2,2011-10-23 12:56:00,2.1,16017.0,United Kingdom,4.2,2011-10
570269,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,4,2011-10-10 10:16:00,2.95,17227.0,United Kingdom,11.8,2011-10
550332,85202,HANGING WOOD AND FELT HEART,5,2011-04-17 13:53:00,0.42,13474.0,United Kingdom,2.1,2011-04
568188,21991,BOHEMIAN COLLAGE STATIONERY SET,2,2011-09-25 14:33:00,1.25,16049.0,United Kingdom,2.5,2011-09
581016,21181,PLEASE ONE PERSON METAL SIGN,24,2011-12-07 09:53:00,2.1,14141.0,United Kingdom,50.400000000000006,2011-12
581472,22784,LANTERN CREAM GAZEBO ,3,2011-12-08 19:55:00,4.95,15796.0,United Kingdom,14.850000000000001,2011-12
546875,22119,PEACE WOODEN BLOCK LETTERS,6,2011-03-17 16:38:00,6.95,12514.0,Italy,41.7,2011-03
557750,20719,WOODLAND CHARLOTTE BAG,10,2011-06-22 12:50:00,0.85,16841.0,United Kingdom,8.5,2011-06
541588,82484,WOOD BLACK BOARD ANT WHITE FINISH,3,2011-01-19 14:43:00,6.45,14307.0,United Kingdom,19.35,2011-01
554603,23166,MEDIUM CERAMIC TOP STORAGE JAR,2,2011-05-25 11:14:00,1.25,14593.0,United Kingdom,2.5,2011-05
575932,23583,LUNCH BAG PAISLEY PARK  ,20,2011-11-13 10:35:00,1.65,16923.0,United Kingdom,33.0,2011-11
569838,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-10-06 13:20:00,4.95,13504.0,United Kingdom,14.850000000000001,2011-10
548874,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-04-04 15:18:00,1.25,17716.0,United Kingdom,30.0,2011-04
576686,21242,RED RETROSPOT PLATE ,6,2011-11-16 12:08:00,1.69,16916.0,United Kingdom,10.14,2011-11
557276,21829,DINOSAUR KEYRINGS ASSORTED,36,2011-06-19 12:05:00,0.21,16931.0,United Kingdom,7.56,2011-06
552878,22962,JAM JAR WITH PINK LID,24,2011-05-12 09:54:00,0.85,12625.0,Germany,20.4,2011-05
580292,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,2011-12-02 13:37:00,0.39,15856.0,United Kingdom,0.39,2011-12
561869,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-07-31 11:38:00,7.95,16764.0,United Kingdom,7.95,2011-07
567092,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-09-16 12:48:00,3.75,13196.0,United Kingdom,15.0,2011-09
551014,21915,RED  HARMONICA IN BOX ,12,2011-04-26 11:04:00,1.25,13209.0,United Kingdom,15.0,2011-04
563931,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,8,2011-08-21 15:49:00,4.95,14895.0,United Kingdom,39.6,2011-08
560255,23077,DOUGHNUT LIP GLOSS ,20,2011-07-17 13:08:00,1.25,16054.0,United Kingdom,25.0,2011-07
577503,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,2,2011-11-20 12:34:00,2.95,18110.0,United Kingdom,5.9,2011-11
574573,23357,HOT WATER BOTTLE SEX BOMB,2,2011-11-04 16:35:00,4.95,14592.0,United Kingdom,9.9,2011-11
577530,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-11-20 13:48:00,0.29,14950.0,United Kingdom,6.959999999999999,2011-11
540373,21034,REX CASH+CARRY JUMBO SHOPPER,4,2011-01-06 17:10:00,0.95,13280.0,United Kingdom,3.8,2011-01
545906,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-03-08 09:23:00,4.95,15764.0,United Kingdom,14.850000000000001,2011-03
553189,21843,RED RETROSPOT CAKE STAND,2,2011-05-15 13:14:00,10.95,15033.0,United Kingdom,21.9,2011-05
574895,23201,JUMBO BAG ALPHABET,24,2011-11-07 14:44:00,2.08,16570.0,United Kingdom,49.92,2011-11
566971,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-09-16 09:03:00,1.65,12963.0,United Kingdom,19.799999999999997,2011-09
574545,22485,SET OF 2 WOODEN MARKET CRATES,4,2011-11-04 14:54:00,12.75,17084.0,United Kingdom,51.0,2011-11
580677,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,4,2011-12-05 14:40:00,1.25,16200.0,United Kingdom,5.0,2011-12
541877,22896,PEG BAG APPLES DESIGN,6,2011-01-24 10:12:00,2.55,12559.0,Germany,15.299999999999999,2011-01
550829,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2011-04-21 10:19:00,1.95,17841.0,United Kingdom,1.95,2011-04
540568,21931,JUMBO STORAGE BAG SUKI,20,2011-01-10 11:22:00,1.95,15039.0,United Kingdom,39.0,2011-01
556464,22467,GUMBALL COAT RACK,6,2011-06-12 10:53:00,2.55,18281.0,United Kingdom,15.299999999999999,2011-06
570701,21528,DAIRY MAID TRADITIONAL TEAPOT ,6,2011-10-12 09:35:00,6.95,16652.0,United Kingdom,41.7,2011-10
540459,22358,KINGS CHOICE TEA CADDY ,24,2011-01-07 12:35:00,2.55,16191.0,United Kingdom,61.199999999999996,2011-01
547712,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-03-24 19:31:00,6.95,16905.0,United Kingdom,13.9,2011-03
541370,21327,SKULLS WRITING SET ,12,2011-01-17 14:51:00,1.65,18179.0,United Kingdom,19.799999999999997,2011-01
566566,23245,SET OF 3 REGENCY CAKE TINS,1,2011-09-13 12:32:00,10.79,14096.0,United Kingdom,10.79,2011-09
568657,22493,PAINT YOUR OWN CANVAS SET,2,2011-09-28 12:22:00,1.65,16460.0,United Kingdom,3.3,2011-09
576916,23077,DOUGHNUT LIP GLOSS ,20,2011-11-17 10:24:00,1.25,14655.0,United Kingdom,25.0,2011-11
555496,22120,WELCOME  WOODEN BLOCK LETTERS,12,2011-06-03 14:44:00,8.5,15405.0,United Kingdom,102.0,2011-06
574304,22457,NATURAL SLATE HEART CHALKBOARD ,3,2011-11-03 16:30:00,2.95,14428.0,United Kingdom,8.850000000000001,2011-11
539313,21756,BATH BUILDING BLOCK WORD,3,2010-12-16 18:18:00,5.95,14220.0,United Kingdom,17.85,2010-12
554969,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,2011-05-27 16:30:00,9.95,14976.0,United Kingdom,9.95,2011-05
569702,23033,DRAWER KNOB CERAMIC RED,6,2011-10-05 16:09:00,1.45,14396.0,United Kingdom,8.7,2011-10
578942,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1,2011-11-27 13:29:00,3.75,17288.0,United Kingdom,3.75,2011-11
573829,21498,RED RETROSPOT WRAP ,25,2011-11-01 11:35:00,0.42,16830.0,United Kingdom,10.5,2011-11
570103,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2011-10-07 12:18:00,0.55,15719.0,United Kingdom,1.1,2011-10
545059,22082,RIBBON REEL STRIPES DESIGN ,1,2011-02-27 13:04:00,1.65,14157.0,United Kingdom,1.65,2011-02
552278,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-05-08 12:36:00,1.25,15059.0,United Kingdom,15.0,2011-05
540188,22714,CARD BIRTHDAY COWBOY,12,2011-01-05 13:57:00,0.42,16771.0,United Kingdom,5.04,2011-01
543901,22587,FELTCRAFT HAIRBAND RED AND BLUE,12,2011-02-14 12:13:00,0.85,17659.0,United Kingdom,10.2,2011-02
555556,22620,4 TRADITIONAL SPINNING TOPS,1,2011-06-05 14:04:00,1.45,15704.0,United Kingdom,1.45,2011-06
562949,22619,SET OF 6 SOLDIER SKITTLES,4,2011-08-11 09:47:00,3.75,14346.0,United Kingdom,15.0,2011-08
557745,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,2,2011-06-22 12:16:00,4.25,15750.0,United Kingdom,8.5,2011-06
542269,22783,SET 3 WICKER OVAL BASKETS W LIDS,2,2011-01-27 09:33:00,19.95,14442.0,Channel Islands,39.9,2011-01
569482,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,2011-10-04 12:43:00,1.65,14184.0,United Kingdom,9.899999999999999,2011-10
540516,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,2011-01-09 12:01:00,1.25,16326.0,United Kingdom,1.25,2011-01
545657,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-03-04 14:02:00,1.25,14911.0,EIRE,15.0,2011-03
580278,21165,BEWARE OF THE CAT METAL SIGN ,3,2011-12-02 13:11:00,1.69,13560.0,United Kingdom,5.07,2011-12
581175,23229,VINTAGE DONKEY TAIL GAME ,36,2011-12-07 15:16:00,3.39,14646.0,Netherlands,122.04,2011-12
537653,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-12-07 15:54:00,0.95,17897.0,United Kingdom,0.95,2010-12
569000,22210,WOOD STAMP SET BEST WISHES,12,2011-09-29 17:36:00,0.83,17015.0,United Kingdom,9.959999999999999,2011-09
551282,84992,72 SWEETHEART FAIRY CAKE CASES,2,2011-04-27 13:44:00,0.55,16919.0,United Kingdom,1.1,2011-04
575487,46000S,POLYESTER FILLER PAD 40x40cm,4,2011-11-09 17:11:00,1.45,15450.0,United Kingdom,5.8,2011-11
573413,22981,PANTRY APPLE CORER,2,2011-10-30 16:12:00,1.45,15444.0,United Kingdom,2.9,2011-10
551414,22083,PAPER CHAIN KIT RETROSPOT,6,2011-04-28 13:35:00,2.95,15622.0,United Kingdom,17.700000000000003,2011-04
566295,82600,NO SINGING METAL SIGN,2,2011-09-11 15:44:00,2.1,15547.0,United Kingdom,4.2,2011-09
579491,23502,PLAYING CARDS VINTAGE DOILY ,1,2011-11-29 15:23:00,1.25,14723.0,United Kingdom,1.25,2011-11
542353,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-01-27 12:19:00,4.95,16700.0,United Kingdom,14.850000000000001,2011-01
547367,22099,CARAVAN SQUARE TISSUE BOX,1,2011-03-22 13:11:00,1.25,15437.0,United Kingdom,1.25,2011-03
576911,23320,GIANT 50'S CHRISTMAS CRACKER,2,2011-11-17 10:01:00,2.89,17461.0,United Kingdom,5.78,2011-11
565426,23184,BULL DOG BOTTLE OPENER,1,2011-09-04 12:41:00,4.95,12851.0,United Kingdom,4.95,2011-09
567505,22779,WOODEN OWLS LIGHT GARLAND ,4,2011-09-20 14:34:00,4.25,12352.0,Norway,17.0,2011-09
567462,10120,DOGGY RUBBER,1,2011-09-20 12:35:00,0.21,14446.0,United Kingdom,0.21,2011-09
580689,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,2011-12-05 15:43:00,3.25,12994.0,United Kingdom,19.5,2011-12
569524,22979,PANTRY WASHING UP BRUSH,1,2011-10-04 14:42:00,1.45,14506.0,United Kingdom,1.45,2011-10
574749,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,2011-11-07 08:54:00,0.29,15150.0,United Kingdom,6.959999999999999,2011-11
558232,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,1,2011-06-27 14:30:00,1.25,17841.0,United Kingdom,1.25,2011-06
538991,22906,12 MESSAGE CARDS WITH ENVELOPES,60,2010-12-15 11:53:00,1.45,17511.0,United Kingdom,87.0,2010-12
556910,20984,12 PENCILS TALL TUBE POSY,24,2011-06-15 13:25:00,0.29,12748.0,United Kingdom,6.959999999999999,2011-06
561026,22094,RED RETROSPOT TISSUE BOX,1,2011-07-24 10:49:00,0.39,17265.0,United Kingdom,0.39,2011-07
538379,22916,HERB MARKER THYME,1,2010-12-12 11:26:00,0.65,17126.0,United Kingdom,0.65,2010-12
573133,23234,BISCUIT TIN VINTAGE CHRISTMAS,12,2011-10-27 16:58:00,2.89,15288.0,United Kingdom,34.68,2011-10
580731,22747,POPPY'S PLAYHOUSE BATHROOM,1,2011-12-05 17:36:00,2.1,17383.0,United Kingdom,2.1,2011-12
546774,85186A,EASTER BUNNY GARLAND OF FLOWERS,4,2011-03-16 15:45:00,0.42,14505.0,United Kingdom,1.68,2011-03
565207,85014A,BLACK/BLUE POLKADOT UMBRELLA,2,2011-09-01 16:46:00,5.95,16764.0,United Kingdom,11.9,2011-09
572069,22945,CHRISTMAS METAL TAGS ASSORTED ,12,2011-10-20 13:24:00,0.85,14911.0,EIRE,10.2,2011-10
578068,21066,VINTAGE RED MUG,2,2011-11-22 15:45:00,1.25,14505.0,United Kingdom,2.5,2011-11
562563,22621,TRADITIONAL KNITTING NANCY,24,2011-08-07 10:24:00,1.65,13450.0,United Kingdom,39.599999999999994,2011-08
571779,23247,BISCUIT TIN 50'S CHRISTMAS,1,2011-10-19 11:27:00,2.89,12748.0,United Kingdom,2.89,2011-10
548952,22629,SPACEBOY LUNCH BOX ,2,2011-04-05 10:46:00,1.95,15572.0,United Kingdom,3.9,2011-04
563211,48194,DOORMAT HEARTS,2,2011-08-14 12:33:00,7.95,17049.0,United Kingdom,15.9,2011-08
560856,23549,WRAP BIRD GARDEN ,25,2011-07-21 13:06:00,0.42,16607.0,United Kingdom,10.5,2011-07
564632,21519,GIN & TONIC DIET GREETING CARD ,12,2011-08-26 11:58:00,0.42,16556.0,United Kingdom,5.04,2011-08
569406,21704,BAG 250g SWIRLY MARBLES,12,2011-10-04 09:09:00,0.85,16253.0,United Kingdom,10.2,2011-10
581587,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-12-09 12:50:00,4.95,12680.0,France,14.850000000000001,2011-12
537051,21916,SET 12 RETRO WHITE CHALK STICKS,4,2010-12-05 11:12:00,0.42,15708.0,United Kingdom,1.68,2010-12
560863,21790,VINTAGE SNAP CARDS,1,2011-07-21 13:53:00,0.85,12748.0,United Kingdom,0.85,2011-07
563952,23242,TREASURE TIN BUFFALO BILL ,2,2011-08-22 10:44:00,2.08,15572.0,United Kingdom,4.16,2011-08
577845,22938,CUPCAKE LACE PAPER SET 6,48,2011-11-22 10:44:00,1.65,18139.0,United Kingdom,79.19999999999999,2011-11
543020,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2011-02-02 14:29:00,4.25,15005.0,United Kingdom,4.25,2011-02
551258,21556,CERAMIC STRAWBERRY MONEY BOX,6,2011-04-27 12:02:00,2.55,12621.0,Germany,15.299999999999999,2011-04
575516,51014A,"FEATHER PEN,HOT PINK",24,2011-11-10 10:45:00,0.39,17340.0,United Kingdom,9.36,2011-11
566047,82011C,BATHROOM SCALES FOOTPRINTS IN SAND,2,2011-09-08 14:19:00,3.75,17370.0,United Kingdom,7.5,2011-09
552563,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-05-10 11:54:00,1.25,17597.0,United Kingdom,15.0,2011-05
579282,23415,HOME SWEET HOME HOOK,12,2011-11-29 10:41:00,1.65,16818.0,United Kingdom,19.799999999999997,2011-11
575849,15036,ASSORTED COLOURS SILK FAN,12,2011-11-11 12:11:00,0.83,14790.0,United Kingdom,9.959999999999999,2011-11
559342,90048,GREEN WITH METAL BAG CHARM,3,2011-07-07 16:59:00,4.95,14493.0,United Kingdom,14.850000000000001,2011-07
554860,22470,HEART OF WICKER LARGE,12,2011-05-27 10:20:00,2.95,15249.0,United Kingdom,35.400000000000006,2011-05
568151,23163,REGENCY SUGAR TONGS,8,2011-09-25 11:39:00,2.49,17506.0,United Kingdom,19.92,2011-09
545683,22267,EASTER DECORATION EGG BUNNY ,2,2011-03-06 11:50:00,1.25,14903.0,United Kingdom,2.5,2011-03
536395,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-01 10:47:00,0.55,13767.0,United Kingdom,13.200000000000001,2010-12
568654,72818,CHRISTMAS DECOUPAGE CANDLE,12,2011-09-28 12:20:00,0.85,14911.0,EIRE,10.2,2011-09
547063,22196,SMALL HEART MEASURING SPOONS,1,2011-03-20 13:33:00,0.85,14769.0,United Kingdom,0.85,2011-03
546172,22456,NATURAL SLATE CHALKBOARD LARGE ,6,2011-03-10 10:32:00,4.95,14156.0,EIRE,29.700000000000003,2011-03
562199,22852,DOG BOWL VINTAGE CREAM,1,2011-08-03 12:20:00,4.25,12748.0,United Kingdom,4.25,2011-08
565459,22998,TRAVEL CARD WALLET KEEP CALM,480,2011-09-05 09:20:00,0.36,16656.0,United Kingdom,172.79999999999998,2011-09
537144,84744,S/6 SEW ON CROCHET FLOWERS,1,2010-12-05 13:00:00,1.25,15880.0,United Kingdom,1.25,2010-12
545859,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-03-07 14:10:00,0.42,15498.0,United Kingdom,10.5,2011-03
539297,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-12-16 17:20:00,4.95,17691.0,United Kingdom,14.850000000000001,2010-12
572810,23535,WALL ART BICYCLE SAFETY,4,2011-10-26 11:08:00,5.95,13644.0,United Kingdom,23.8,2011-10
558355,22961,JAM MAKING SET PRINTED,2,2011-06-28 14:58:00,1.45,13614.0,United Kingdom,2.9,2011-06
579103,22906,12 MESSAGE CARDS WITH ENVELOPES,2,2011-11-28 11:39:00,1.65,18041.0,United Kingdom,3.3,2011-11
550459,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2011-04-18 13:17:00,2.95,18116.0,United Kingdom,2.95,2011-04
547651,15056P,EDWARDIAN PARASOL PINK,1,2011-03-24 12:11:00,5.95,16904.0,United Kingdom,5.95,2011-03
556910,21914,BLUE HARMONICA IN BOX ,12,2011-06-15 13:25:00,1.25,12748.0,United Kingdom,15.0,2011-06
569204,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2011-10-02 10:43:00,4.95,16591.0,United Kingdom,9.9,2011-10
538855,70007,HI TEC ALPINE HAND WARMER,12,2010-12-14 13:50:00,1.65,16503.0,United Kingdom,19.799999999999997,2010-12
574654,85099B,JUMBO BAG RED RETROSPOT,1,2011-11-06 11:32:00,2.08,15571.0,United Kingdom,2.08,2011-11
570002,22176,BLUE OWL SOFT TOY,48,2011-10-07 09:16:00,2.55,12477.0,Germany,122.39999999999999,2011-10
571936,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-10-20 09:04:00,0.55,15814.0,United Kingdom,13.200000000000001,2011-10
578936,23301,GARDENERS KNEELING PAD KEEP CALM ,2,2011-11-27 13:00:00,1.65,16923.0,United Kingdom,3.3,2011-11
573340,23345, DOLLY GIRL BEAKER,1,2011-10-30 11:55:00,1.25,14159.0,United Kingdom,1.25,2011-10
571270,23427,STOOL HOME SWEET HOME ,1,2011-10-16 12:09:00,12.5,12940.0,United Kingdom,12.5,2011-10
570482,22781,GUMBALL MAGAZINE RACK,1,2011-10-10 17:00:00,7.65,17459.0,United Kingdom,7.65,2011-10
548974,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,2011-04-05 11:47:00,8.5,15194.0,United Kingdom,34.0,2011-04
539444,22077,6 RIBBONS RUSTIC CHARM,12,2010-12-17 15:52:00,1.65,14146.0,United Kingdom,19.799999999999997,2010-12
556290,23236,DOILEY STORAGE TIN,6,2011-06-10 09:23:00,2.89,17088.0,United Kingdom,17.34,2011-06
538168,21658,GLASS  BEURRE DISH,2,2010-12-09 19:23:00,3.95,14702.0,United Kingdom,7.9,2010-12
574294,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1020,2011-11-03 15:47:00,2.55,16333.0,United Kingdom,2601.0,2011-11
573116,22155,STAR DECORATION RUSTIC,48,2011-10-27 15:49:00,0.42,14525.0,United Kingdom,20.16,2011-10
579472,23422,PANTRY HOOK BALLOON WHISK ,1,2011-11-29 15:09:00,2.08,13521.0,United Kingdom,2.08,2011-11
554921,22699,ROSES REGENCY TEACUP AND SAUCER ,24,2011-05-27 12:44:00,2.55,13854.0,United Kingdom,61.199999999999996,2011-05
563924,23209,LUNCH BAG VINTAGE DOILY ,5,2011-08-21 14:32:00,1.65,15984.0,United Kingdom,8.25,2011-08
558637,22027,TEA PARTY BIRTHDAY CARD,12,2011-06-30 20:08:00,0.42,17891.0,United Kingdom,5.04,2011-06
539088,48111,DOORMAT 3 SMILEY CATS,10,2010-12-16 09:45:00,6.75,13093.0,United Kingdom,67.5,2010-12
574536,22727,ALARM CLOCK BAKELIKE RED ,1,2011-11-04 14:35:00,3.75,15707.0,United Kingdom,3.75,2011-11
564910,23444,Next Day Carriage,1,2011-08-31 12:31:00,15.0,13993.0,United Kingdom,15.0,2011-08
578289,23313,VINTAGE CHRISTMAS BUNTING,4,2011-11-23 14:07:00,4.95,17841.0,United Kingdom,19.8,2011-11
571463,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,12,2011-10-17 14:23:00,2.95,16463.0,United Kingdom,35.400000000000006,2011-10
570594,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,2011-10-11 11:43:00,0.83,13517.0,United Kingdom,9.959999999999999,2011-10
563925,23319,BOX OF 6 MINI 50'S CRACKERS,2,2011-08-21 14:42:00,2.49,13610.0,United Kingdom,4.98,2011-08
570672,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-10-11 14:52:00,1.45,12536.0,France,17.4,2011-10
580403,23558,LANDMARK FRAME LONDON BRIDGE ,2,2011-12-04 11:56:00,12.5,17858.0,United Kingdom,25.0,2011-12
